GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1,38,9,20,9,19,0,1,6,7,0,4,4,7,1,0,5,2,24,14.5
1,31,8,17,5,10,3,7,5,6,2,5,7,0,1,1,0,5,24,17.5
0,31,9,13,7,10,2,3,4,5,1,6,7,5,2,2,0,2,24,26.7
1,44,9,19,9,18,0,1,6,6,4,11,15,2,0,3,3,1,24,20.5
1,37,10,20,6,11,4,9,0,0,1,9,10,5,1,0,2,2,24,19.1
1,29,8,12,6,8,2,4,6,7,1,1,2,6,1,0,3,4,24,20
1,36,11,16,11,16,0,0,2,3,5,8,13,1,1,1,1,5,24,22.1
1,33,10,18,9,15,1,3,3,4,4,6,10,2,2,2,3,5,24,19.4
1,38,8,21,5,14,3,7,5,5,2,2,4,2,1,0,3,2,24,13.1
1,37,10,21,8,16,2,5,2,3,3,2,5,6,3,0,4,3,24,17.6
1,28,9,16,8,13,1,3,5,5,2,1,3,6,1,0,0,2,24,22.5
1,39,10,21,10,17,0,4,4,5,2,2,4,3,0,2,1,4,24,15.8
1,41,9,15,4,7,5,8,1,1,2,6,8,3,3,0,1,3,24,23.2
1,30,11,19,10,18,1,1,1,2,6,8,14,6,0,1,0,3,24,25
1,32,10,17,9,13,1,4,3,3,0,4,4,3,1,0,3,0,24,17.4
1,38,7,17,7,13,0,4,10,11,6,6,12,3,3,0,2,4,24,22
1,41,9,19,5,11,4,8,2,2,2,8,10,7,1,0,2,1,24,21.6
1,31,8,12,2,3,6,9,2,2,0,4,4,7,1,0,4,1,24,21.5
1,27,8,20,7,12,1,8,7,9,0,6,6,4,3,0,5,3,24,13.8
0,29,11,21,9,15,2,6,0,0,2,1,3,1,0,0,1,2,24,14.3
1,40,11,20,11,19,0,1,2,2,4,4,8,3,2,2,6,5,24,15.9
1,35,8,18,8,15,0,3,8,10,0,3,3,2,0,0,2,2,24,13.3
1,33,9,14,6,8,3,6,3,3,0,3,3,1,0,0,3,1,24,16
1,26,8,15,6,11,2,4,6,6,0,2,2,5,1,1,3,3,24,18.3
1,39,9,26,7,17,2,9,4,4,1,3,4,2,1,0,3,1,24,10
1,34,9,15,9,14,0,1,6,10,1,4,5,5,1,0,1,1,24,20.5
1,34,8,19,7,18,1,1,7,8,2,7,9,4,1,0,1,2,24,19
1,40,9,24,5,9,4,15,2,2,0,8,8,12,0,0,2,1,24,19.2
0,27,10,14,8,11,2,3,2,4,0,9,9,0,0,0,1,4,24,17.5
1,36,9,18,9,17,0,1,6,6,1,3,4,1,0,0,0,0,24,17.3
1,37,8,12,4,7,4,5,4,4,1,4,5,3,1,0,2,4,24,20.2
1,40,5,12,5,11,0,1,14,16,2,7,9,12,1,0,3,1,24,26.3
1,41,6,21,6,15,0,6,12,12,0,4,4,4,0,2,3,0,24,14.1
1,43,10,18,9,14,1,4,3,4,1,5,6,6,0,1,2,3,24,18.9
0,24,11,15,9,11,2,4,0,0,3,3,6,3,1,1,1,3,24,22.5
1,35,7,13,6,11,1,2,9,12,1,7,8,5,2,3,0,1,24,26.5
1,35,8,20,2,5,6,15,2,3,1,3,4,9,0,0,2,4,24,17.1
1,37,7,16,5,10,2,6,8,8,0,5,5,5,3,0,1,2,24,21.8
1,39,8,14,7,10,1,4,7,11,0,5,5,4,3,0,2,3,24,19.9
0,28,8,17,1,4,7,13,1,2,0,2,2,3,1,0,0,4,24,17
1,31,8,12,4,4,4,8,4,4,0,3,3,6,1,0,5,1,24,19.5
1,41,10,21,10,17,0,4,4,6,3,8,11,8,0,1,3,2,24,19.5
1,40,10,21,8,16,2,5,2,2,1,10,11,3,1,1,4,0,24,16.8
1,30,9,17,6,8,3,9,3,3,0,2,2,7,5,0,8,0,24,18.2
1,40,5,13,2,5,3,8,11,16,3,1,4,4,5,0,5,6,24,17.7
1,28,8,13,4,6,4,7,4,5,2,1,3,1,2,0,2,3,24,18.9
1,36,7,18,3,10,4,8,6,6,1,3,4,5,1,0,3,5,24,15.3
1,25,6,10,6,9,0,1,12,16,1,5,6,2,1,0,3,4,24,17.8
1,34,9,14,7,9,2,5,4,4,2,8,10,2,0,0,2,3,24,19.8
1,33,10,16,6,9,4,7,0,0,1,4,5,2,0,0,1,1,24,18.7
1,36,10,18,8,15,2,3,2,4,0,5,5,8,0,0,2,3,24,18.5
1,39,8,20,7,16,1,4,7,8,0,4,4,11,2,1,4,3,24,19.2
1,33,9,17,8,11,1,6,5,6,0,0,0,6,1,0,5,2,24,14.7
0,24,9,14,7,8,2,6,4,4,0,7,7,2,2,0,0,3,24,22.1
1,36,8,19,6,16,2,3,6,7,2,3,5,9,2,0,2,1,24,21.7
1,34,6,10,4,8,2,2,10,13,1,2,3,7,3,0,3,3,24,23.2
0,26,6,13,4,6,2,7,10,10,0,6,6,5,2,0,5,2,24,18.8
1,36,9,14,5,7,4,7,2,4,1,3,4,1,1,0,1,4,24,17.7
1,35,8,20,7,15,1,5,7,7,0,4,4,2,1,0,1,1,24,15.4
1,35,10,19,10,15,0,4,4,4,1,4,5,10,3,0,3,1,24,23.2
1,37,6,17,2,11,4,6,8,12,3,4,7,3,2,0,0,2,24,19.5
1,30,8,14,4,9,4,5,4,5,0,1,1,4,0,1,2,5,24,16.8
1,40,7,14,3,5,4,9,6,7,1,2,3,9,1,0,2,2,24,22.4
1,29,9,17,6,11,3,6,3,4,0,3,3,5,1,0,0,1,24,20.3
1,29,8,14,8,14,0,0,8,10,4,7,11,2,0,0,0,4,24,21.3
1,50,9,15,5,10,4,5,2,2,2,8,10,0,0,0,1,2,24,19.1
1,25,7,11,2,5,5,6,5,6,0,2,2,10,2,1,1,0,24,28
1,40,9,13,3,5,6,8,0,0,3,6,9,2,2,3,3,1,24,24.5
1,31,11,16,11,16,0,0,2,3,5,9,14,4,1,1,1,4,24,24.9
1,37,8,22,5,18,3,4,5,5,1,6,7,6,1,0,2,4,24,15.9
1,31,9,16,8,14,1,2,5,5,1,4,5,0,2,1,2,1,24,18.6
0,29,10,19,7,12,3,7,1,3,2,3,5,2,1,0,2,1,24,16.2
1,35,9,20,7,13,2,7,4,7,0,1,1,7,0,0,2,2,24,14.8
1,28,11,17,11,15,0,2,2,2,1,5,6,0,1,6,0,3,24,22.7
1,18,7,9,3,4,4,5,6,6,0,3,3,0,1,0,2,3,24,19.2
1,43,8,21,5,15,3,6,5,5,2,7,9,8,1,0,6,3,24,15.4
1,38,7,9,5,7,2,2,8,10,1,6,7,0,2,0,6,5,24,16.2
1,30,9,19,5,13,4,6,2,2,0,10,10,3,1,1,1,2,24,19.3
1,35,7,11,3,4,4,7,6,7,0,12,12,1,1,0,1,1,24,22.6
1,31,8,14,7,13,1,1,7,7,1,6,7,0,2,1,2,1,24,20.2
1,34,10,21,10,21,0,0,4,7,4,12,16,5,1,2,3,3,24,20.2
1,36,9,15,5,8,4,7,2,3,2,4,6,2,0,0,3,2,24,16.9
1,34,7,15,7,12,0,3,10,11,1,7,8,4,0,0,2,3,24,18.3
1,38,6,17,3,11,3,6,9,12,2,3,5,5,3,0,4,3,24,16.9
1,42,8,15,6,10,2,5,6,6,0,4,4,3,1,0,4,1,24,16.6
1,36,10,15,10,12,0,3,4,5,2,3,5,1,2,3,0,1,24,23.8
1,36,9,18,9,18,0,0,6,7,0,4,4,6,0,2,4,0,24,17.4
1,30,9,14,6,10,3,4,3,4,0,6,6,0,0,3,1,6,24,17.9
1,36,9,19,5,11,4,8,2,2,0,1,1,3,2,1,1,2,24,17.6
1,36,10,22,10,22,0,0,4,4,3,2,5,5,0,0,1,0,24,17.8
1,30,9,20,8,16,1,4,5,7,1,3,4,2,3,0,4,2,24,14
1,33,9,16,7,13,2,3,4,4,0,4,4,4,0,0,0,3,24,19.2
1,38,5,12,2,5,3,7,11,12,1,3,4,3,2,1,2,1,24,21.2
1,34,7,18,4,8,3,10,7,7,0,1,1,3,1,0,1,3,24,15.4
1,37,9,18,7,12,2,6,4,4,1,1,2,7,0,0,6,4,24,13.3
1,29,8,9,8,9,0,0,8,9,2,8,10,1,1,0,4,2,24,21.2
1,43,8,15,2,5,6,10,2,2,0,4,4,9,2,0,3,2,24,22.4
0,28,9,14,5,6,4,8,2,3,1,2,3,3,0,0,1,2,24,19
1,33,7,15,3,9,4,6,6,6,0,2,2,9,1,0,3,4,24,19.6
0,27,9,13,7,9,2,4,4,4,0,3,3,3,2,0,2,3,24,20.3
1,31,11,16,10,15,1,1,1,1,0,1,1,9,2,0,1,2,24,24
1,38,9,19,7,13,2,6,4,5,0,4,4,6,1,0,0,3,24,19.1
1,32,8,17,6,13,2,4,6,8,1,1,2,3,0,0,3,2,24,13.8
1,37,7,17,4,10,3,7,7,8,1,6,7,2,1,1,4,2,24,15.3
1,29,7,19,5,12,2,7,8,9,1,4,5,4,2,0,4,2,24,15
1,35,7,13,3,9,4,4,6,6,0,0,0,1,1,0,1,1,24,18
1,33,11,19,11,17,0,2,2,4,7,4,11,1,0,1,0,5,24,19.8
1,38,8,19,6,12,2,7,6,8,1,2,3,13,5,1,4,1,24,24.8
1,38,11,20,9,13,2,7,0,0,0,4,4,1,3,0,1,2,24,17.5
1,42,9,18,7,13,2,5,4,5,1,5,6,5,1,0,5,1,24,15.9
1,35,10,24,8,20,2,4,2,3,0,2,2,8,2,0,3,4,24,14.4
1,36,9,19,6,13,3,6,3,4,1,5,6,5,0,2,1,2,24,19.2
0,35,8,13,4,6,4,7,4,4,0,2,2,0,2,0,2,3,24,17.5
0,28,8,12,4,8,4,4,4,4,0,10,10,3,2,0,3,2,24,22.1
1,39,10,20,9,17,1,3,3,4,0,4,4,4,1,1,2,5,24,15.3
1,34,6,14,6,11,0,3,12,15,0,5,5,2,2,0,0,2,24,19.5
0,34,10,23,6,14,4,9,0,0,3,4,7,1,2,0,0,4,24,16.3
1,34,9,17,8,14,1,3,5,6,2,5,7,0,1,0,1,2,24,17.4
1,31,9,15,8,14,1,1,5,6,3,8,11,5,3,0,2,3,24,24.5
1,37,7,17,3,10,4,7,6,6,0,5,5,8,1,1,2,2,24,20.9
1,42,7,12,2,6,5,6,5,8,1,3,4,9,2,1,4,3,24,22.6
1,27,8,16,3,6,5,10,3,4,1,2,3,5,1,0,2,3,24,18.2
1,36,9,17,8,16,1,1,5,8,2,1,3,5,1,1,1,0,24,20.4
0,29,11,14,11,13,0,1,2,4,5,5,10,2,1,0,0,2,24,24.4
1,39,8,16,7,13,1,3,7,7,6,10,16,4,1,1,3,4,24,23.1
1,36,6,13,6,9,0,4,12,12,0,3,3,7,1,1,1,1,24,23.4
0,20,8,9,8,9,0,0,8,9,4,7,11,0,1,1,0,1,24,26.7
1,32,10,20,9,15,1,5,3,4,1,1,2,7,1,0,2,3,24,17.3
1,31,10,21,7,14,3,7,1,1,0,5,5,4,0,2,2,3,24,15.8
1,30,10,15,7,10,3,5,1,1,1,3,4,8,1,0,0,3,24,24.5
0,29,7,15,1,5,6,10,4,6,0,0,0,1,1,0,6,3,24,10
1,37,9,16,9,14,0,2,6,7,4,7,11,3,1,0,3,2,24,20.2
0,35,11,15,11,15,0,0,2,2,2,3,5,5,2,1,2,5,24,22.4
1,36,6,9,4,6,2,3,10,11,1,8,9,6,0,0,7,2,24,19.2
1,37,8,12,7,10,1,2,7,9,0,10,10,6,0,0,3,1,24,21.8
0,25,7,12,5,8,2,4,8,8,1,0,1,0,3,1,6,1,24,16.4
1,31,10,17,8,15,2,2,2,2,0,7,7,3,0,0,4,1,24,15.9
1,37,10,24,10,23,0,1,4,6,1,5,6,1,4,0,2,3,24,14.1
1,32,10,18,7,14,3,4,1,1,1,3,4,0,0,0,3,4,24,12.4
1,32,9,18,6,11,3,7,3,4,1,1,2,9,1,0,2,3,24,19.7
1,36,10,17,8,13,2,4,2,5,0,2,2,4,1,0,3,2,24,15.5
1,37,9,22,8,17,1,5,5,5,2,9,11,3,2,3,3,2,24,18.7
1,41,12,16,12,16,0,0,0,0,6,3,9,3,1,2,4,2,24,22.4
1,38,7,15,4,6,3,9,7,9,0,5,5,5,2,1,4,4,24,17.6
0,29,7,15,1,5,6,10,4,6,0,0,0,1,1,0,6,3,24,10
1,35,6,14,4,10,2,4,10,11,1,3,4,3,0,0,7,4,24,11.3
0,25,8,12,5,6,3,6,5,5,0,0,0,1,0,0,3,4,24,14.9
1,41,12,20,12,19,0,1,0,0,5,3,8,2,1,1,2,3,24,19.1
1,45,9,21,6,12,3,9,3,3,5,8,13,0,5,2,2,5,24,21.2
1,38,10,19,9,17,1,2,3,3,3,5,8,5,1,0,2,3,24,19.6
0,31,9,15,9,13,0,2,6,6,1,3,4,2,3,0,2,3,24,19.9
1,28,12,19,12,19,0,0,0,3,5,12,17,0,3,4,3,1,24,23.8
1,35,10,20,8,16,2,4,2,4,2,3,5,4,2,0,5,3,24,14.1
1,37,9,11,3,3,6,8,0,0,0,6,6,6,3,1,2,2,24,26.8
1,34,9,19,7,13,2,6,4,4,0,4,4,8,3,0,3,0,24,21.1
1,39,8,18,7,14,1,4,7,9,0,12,12,3,2,2,4,2,24,18.1
1,34,9,17,5,10,4,7,2,3,1,5,6,3,1,0,3,3,24,16.4
1,34,10,20,9,16,1,4,3,4,0,1,1,6,2,1,5,2,24,15
1,40,9,21,7,15,2,6,4,4,4,11,15,2,0,2,2,3,24,18.6
1,31,10,17,10,16,0,1,4,7,1,6,7,2,0,2,0,3,24,19
1,30,10,19,6,12,4,7,0,0,1,1,2,5,0,0,2,2,24,16.4
1,38,10,21,7,12,3,9,1,1,3,6,9,4,1,0,2,2,24,18.2
1,38,10,20,9,17,1,3,3,7,3,2,5,1,1,0,5,1,24,11.4
1,32,7,9,1,3,6,6,4,5,0,4,4,8,1,0,3,0,24,24.9
1,37,11,13,11,13,0,0,2,3,5,18,23,3,1,2,5,1,24,26.9
1,34,10,19,9,13,1,6,3,4,3,6,9,7,1,2,2,5,24,21.5
1,30,8,8,2,2,6,6,2,2,1,4,5,2,3,0,1,5,24,24.9
1,37,11,23,10,19,1,4,1,2,3,2,5,4,2,0,4,2,24,14.6
1,38,8,19,5,14,3,5,5,5,1,2,3,11,0,0,5,2,24,17.1
1,35,9,20,6,15,3,5,3,6,1,4,5,2,0,1,2,2,24,13.6
1,33,8,12,4,6,4,6,4,4,0,4,4,3,0,1,1,1,24,21.4
1,30,8,15,6,11,2,4,6,7,0,5,5,8,2,0,2,4,24,21.8
0,35,9,16,5,9,4,7,2,2,1,3,4,2,1,0,1,2,24,18.6
1,42,7,17,3,9,4,8,6,9,2,6,8,1,1,3,5,4,24,14.1
1,36,9,12,6,7,3,5,3,3,0,7,7,2,1,2,2,1,24,22.7
1,37,10,18,8,15,2,3,2,3,1,3,4,2,1,0,4,4,24,13.4
1,32,5,14,2,8,3,6,11,14,0,5,5,4,1,2,3,2,24,17.9
1,38,9,18,8,16,1,2,5,6,0,3,3,9,2,0,5,5,24,16.8
1,38,5,20,4,11,1,9,13,13,3,8,11,13,1,0,6,1,24,20.2
1,28,10,17,8,14,2,3,2,2,1,3,4,7,2,0,4,0,24,20.6
0,35,6,8,2,2,4,6,8,11,3,2,5,4,3,1,0,2,24,28
1,38,6,14,1,6,5,8,7,7,0,4,4,8,0,0,2,3,24,20.2
1,30,9,17,8,12,1,5,5,5,1,5,6,3,0,1,3,4,24,16.1
1,34,7,20,7,20,0,0,10,11,0,3,3,2,1,0,2,3,24,12.5
1,36,8,17,4,7,4,10,4,4,2,3,5,5,3,0,3,1,24,20.7
1,36,7,22,5,14,2,8,8,9,1,3,4,8,0,1,0,1,24,18.5
0,34,7,12,4,6,3,6,7,8,0,5,5,4,0,0,3,5,24,17.3
1,32,7,14,6,8,1,6,9,10,0,3,3,2,1,0,3,0,24,16.9
1,31,10,13,10,13,0,0,4,5,0,5,5,8,2,2,1,4,24,26.4
1,36,8,21,4,10,4,11,4,5,1,7,8,9,1,1,3,0,24,19.9
1,35,12,13,12,13,0,0,0,1,3,18,21,0,1,2,0,2,24,28.4
0,21,10,12,10,12,0,0,4,4,4,6,10,1,0,1,2,2,24,22.8
1,35,7,19,4,14,3,5,7,9,1,11,12,4,0,0,4,2,24,14.7
1,36,8,16,6,11,2,5,6,6,2,9,11,1,0,1,3,3,24,17.3
0,28,8,17,1,4,7,13,1,2,0,2,2,3,1,0,0,4,24,17
0,22,9,13,6,9,3,4,3,3,2,4,6,2,0,0,0,2,24,21.7
1,36,11,23,9,18,2,5,0,0,0,4,4,6,2,0,3,3,24,15.5
1,33,8,18,3,7,5,11,3,5,0,1,1,7,1,0,1,1,24,18.6
1,38,9,20,5,8,4,12,2,2,0,2,2,5,0,0,2,1,24,15.3
1,35,10,15,6,8,4,7,0,0,0,4,4,2,2,1,0,2,24,22
1,31,10,17,10,17,0,0,4,6,5,13,18,0,0,2,1,1,24,22.7
1,35,10,16,7,11,3,5,1,1,3,1,4,2,0,2,1,2,24,20.2
1,36,10,15,8,10,2,5,2,2,1,2,3,2,2,1,1,0,24,21.9
1,37,9,25,9,24,0,1,6,6,0,5,5,2,0,0,4,1,24,8.6
1,37,6,20,6,13,0,7,12,15,1,12,13,12,2,1,6,1,24,20.2
1,41,10,13,8,10,2,3,2,3,3,4,7,0,1,1,3,2,24,19.7
1,40,9,16,5,9,4,7,2,2,1,4,5,8,4,0,4,4,24,22.3
1,34,9,13,5,7,4,6,2,4,0,2,2,4,2,0,3,4,24,18.5
1,32,9,15,5,10,4,5,2,6,0,1,1,8,1,1,2,3,24,19.9
1,30,9,14,6,9,3,5,3,4,0,1,1,5,1,0,2,1,24,19.8
1,35,6,15,1,4,5,11,7,10,0,5,5,10,2,1,7,1,24,18.5
1,42,11,19,10,15,1,4,1,1,5,9,14,5,1,1,1,6,24,23.1
1,40,10,21,6,13,4,8,0,0,2,11,13,2,2,1,2,4,24,18.5
1,45,9,18,6,11,3,7,3,5,0,2,2,6,1,0,8,4,24,10.4
0,31,9,13,7,9,2,4,4,4,0,6,6,2,2,1,0,3,24,23.2
0,32,8,18,7,16,1,2,7,9,8,3,11,1,0,0,0,1,24,20.6
1,39,6,20,5,11,1,9,11,12,0,4,4,15,0,0,0,1,24,23.3
1,36,9,17,5,10,4,7,2,5,3,5,8,2,2,0,3,6,24,16.1
1,33,7,17,5,12,2,5,8,10,3,5,8,4,0,2,2,4,24,18.3
1,28,8,17,4,9,4,8,4,4,0,10,10,16,1,0,2,2,24,27.7
1,37,9,21,8,20,1,1,5,7,2,2,4,0,2,0,4,3,24,10.9
1,30,9,11,5,7,4,4,1,2,1,5,6,3,3,2,0,2,23,26.4
1,34,9,17,4,8,5,9,0,0,0,1,1,4,2,1,1,4,23,17.9
1,30,9,14,5,7,4,7,1,2,1,3,4,1,0,1,3,3,23,15.2
1,32,10,18,7,11,3,7,0,0,3,7,10,1,0,1,3,2,23,16.2
1,39,8,17,6,13,2,4,5,6,3,6,9,3,1,1,1,3,23,19.4
1,37,8,17,6,12,2,5,5,5,2,7,9,5,3,0,1,3,23,22.1
1,34,8,17,5,8,3,9,4,5,1,3,4,8,3,1,4,1,23,20.4
1,38,9,18,8,17,1,1,4,5,2,1,3,4,1,1,2,4,23,16.2
1,40,9,15,5,8,4,7,1,2,0,6,6,5,2,0,2,1,23,20.6
0,28,7,10,2,3,5,7,4,4,1,3,4,2,0,0,1,3,23,19.6
1,37,9,19,9,18,0,1,5,6,0,8,8,4,1,0,4,2,23,14.3
1,36,10,20,8,15,2,5,1,2,0,7,7,2,1,0,3,2,23,13.3
0,27,10,15,9,12,1,3,2,2,3,5,8,2,1,0,2,3,23,19.3
1,36,6,25,4,13,2,12,9,9,6,6,12,8,0,1,8,5,23,10.2
1,35,7,11,1,2,6,9,3,3,0,4,4,0,0,1,1,3,23,17.8
1,28,8,17,8,17,0,0,7,7,0,5,5,5,0,0,2,2,23,16.5
1,38,9,18,4,9,5,9,0,0,2,11,13,3,2,0,0,4,23,21.2
1,34,9,15,4,8,5,7,0,0,1,2,3,5,0,0,1,0,23,19.9
1,34,9,15,4,7,5,8,0,0,3,4,7,2,1,0,2,2,23,19
1,30,7,17,2,9,5,8,4,4,0,0,0,6,0,0,3,1,23,14.7
1,39,7,10,5,7,2,3,7,9,0,5,5,7,1,0,1,3,23,23.2
1,38,8,18,6,11,2,7,5,5,2,5,7,3,0,1,0,1,23,18.9
1,31,8,18,6,13,2,5,5,6,1,4,5,4,0,2,2,4,23,15.7
1,38,8,18,8,17,0,1,7,7,2,2,4,7,3,2,2,1,23,22.5
1,30,8,17,1,5,7,12,0,0,0,4,4,6,0,0,5,3,23,13.5
1,36,9,15,5,10,4,5,1,4,1,2,3,3,2,0,1,3,23,18.1
1,31,7,19,5,14,2,5,7,9,1,5,6,4,0,0,1,4,23,14.1
1,34,10,16,8,12,2,4,1,3,0,4,4,5,0,0,4,1,23,15.3
1,24,9,12,5,7,4,5,1,2,1,2,3,5,0,0,2,1,23,20.2
1,32,10,15,9,12,1,3,2,2,5,3,8,2,0,0,0,4,23,20.7
1,35,8,14,5,11,3,3,4,5,5,5,10,2,0,4,2,5,23,21.2
1,31,8,17,6,14,2,3,5,6,0,3,3,2,0,0,4,0,23,12.2
1,34,9,11,9,11,0,0,5,9,5,11,16,1,2,2,4,3,23,23
1,33,10,15,10,14,0,1,3,3,4,12,16,0,0,1,0,3,23,22.4
1,31,9,18,9,17,0,1,5,5,2,4,6,1,0,1,3,1,23,14.6
1,36,10,20,8,15,2,5,1,2,0,7,7,2,1,0,3,2,23,13.3
1,36,10,14,9,12,1,2,2,2,2,4,6,0,1,2,3,2,23,18.4
1,29,6,13,3,6,3,7,8,10,1,3,4,1,1,0,2,3,23,15.6
1,55,9,25,8,21,1,4,4,7,1,3,4,15,0,0,6,2,23,13.2
1,35,9,24,4,14,5,10,0,0,0,5,5,2,4,0,2,0,23,14.7
1,31,8,15,5,8,3,7,4,6,4,7,11,0,2,1,1,4,23,19.9
1,37,8,17,8,15,0,2,7,8,3,4,7,2,1,2,1,1,23,19.6
1,31,9,13,9,13,0,0,5,8,3,11,14,1,0,5,1,4,23,23.3
1,26,6,12,5,9,1,3,10,10,0,8,8,3,0,2,4,6,23,16.5
1,31,8,18,6,12,2,6,5,5,0,0,0,0,1,0,2,3,23,11.4
0,30,7,14,5,7,2,7,7,8,2,2,4,2,0,0,4,2,23,14.2
1,35,8,18,7,15,1,3,6,7,1,4,5,8,2,0,1,2,23,20.9
1,34,9,17,4,8,5,9,0,0,0,1,1,4,2,1,1,4,23,17.9
1,40,8,15,7,12,1,3,6,7,3,2,5,6,1,1,3,1,23,20.5
1,40,7,19,3,6,4,13,5,7,3,14,17,4,1,2,2,5,23,19.2
1,44,8,24,6,17,2,7,5,5,0,1,1,5,1,0,3,3,23,10
1,41,10,24,8,19,2,5,1,1,3,7,10,3,3,3,2,4,23,18
1,45,9,17,4,6,5,11,0,0,0,1,1,2,1,1,3,2,23,14.3
0,39,9,19,5,10,4,9,1,1,0,1,1,5,1,0,3,3,23,13.9
1,36,8,14,8,14,0,0,7,12,4,14,18,1,1,1,2,4,23,20.2
1,37,8,11,4,5,4,6,3,4,0,5,5,1,2,0,0,2,23,21.5
1,33,9,20,5,10,4,10,1,1,0,1,1,3,1,1,2,2,23,13.9
1,41,9,24,8,20,1,4,4,4,0,7,7,4,2,0,1,2,23,14.9
1,36,9,17,7,11,2,6,3,4,0,7,7,3,2,0,0,2,23,19.7
0,25,8,15,3,4,5,11,2,2,1,3,4,0,1,0,2,1,23,15.9
1,34,8,14,6,10,2,4,5,6,3,9,12,3,1,2,4,4,23,19.7
1,31,7,10,3,5,4,5,5,5,0,0,0,5,2,0,4,3,23,19.1
1,32,9,16,7,10,2,6,3,4,2,6,8,4,1,0,1,2,23,20.2
1,38,9,17,5,8,4,9,1,2,1,5,6,2,1,0,2,1,23,16.5
1,35,8,16,6,7,2,9,5,5,3,2,5,6,0,1,4,4,23,17
1,26,9,13,9,13,0,0,5,6,2,7,9,3,0,1,1,3,23,21.2
1,42,6,24,4,13,2,11,9,10,1,9,10,10,3,0,6,1,23,15.2
0,32,8,14,5,8,3,6,4,5,0,8,8,6,0,0,0,4,23,21
1,36,10,14,9,13,1,1,2,2,0,6,6,2,2,3,2,2,23,21.7
1,30,6,16,4,10,2,6,9,9,1,5,6,6,1,0,4,2,23,16.8
0,31,7,14,1,3,6,11,3,3,1,6,7,0,2,0,3,1,23,17.1
1,35,9,16,5,7,4,9,1,1,0,2,2,0,0,1,0,2,23,15.9
1,32,8,15,8,13,0,2,7,8,0,1,1,5,2,1,1,3,23,19.6
1,34,8,12,5,7,3,5,4,5,1,3,4,8,3,1,3,2,23,24.5
1,38,8,15,6,10,2,5,5,6,1,5,6,11,2,2,2,1,23,26.2
1,38,9,13,7,8,2,5,3,3,2,4,6,1,0,1,1,2,23,19.7
1,36,8,18,4,11,4,7,3,4,1,1,2,10,3,1,3,3,23,20.7
1,31,9,10,9,10,0,0,5,7,2,1,3,1,2,3,3,5,23,20.3
1,32,10,17,8,10,2,7,1,1,2,3,5,5,0,0,4,2,23,16.1
1,29,9,14,6,8,3,6,2,2,2,0,2,0,2,0,0,3,23,19
1,28,8,14,3,6,5,8,2,2,0,5,5,1,2,0,0,1,23,20.2
1,36,9,16,4,6,5,10,0,1,0,2,2,4,1,0,4,3,23,14.2
0,35,8,19,3,11,5,8,2,2,2,2,4,3,0,1,4,2,23,12.9
1,36,9,17,9,13,0,4,5,8,1,5,6,8,3,0,6,1,23,17.9
0,24,11,12,10,10,1,2,0,0,2,6,8,1,1,0,1,1,23,22.5
1,40,7,14,6,7,1,7,8,8,0,1,1,2,2,1,2,3,23,17.2
1,37,8,15,8,13,0,2,7,7,1,4,5,1,2,0,2,0,23,18.3
1,36,8,17,3,9,5,8,2,2,0,1,1,9,2,0,3,3,23,18.7
1,37,8,14,5,8,3,6,4,4,0,7,7,4,0,1,0,2,23,21.2
1,38,9,13,9,13,0,0,5,9,2,15,17,0,0,3,3,3,23,19.7
1,31,7,14,5,12,2,2,7,7,1,6,7,2,0,1,0,3,23,19.4
1,36,7,19,5,9,2,10,7,7,0,1,1,8,1,0,0,1,23,19
1,35,6,18,5,12,1,6,10,10,3,3,6,10,0,0,3,4,23,18.2
0,27,8,15,5,8,3,7,4,4,2,8,10,3,1,0,2,4,23,19
1,31,10,17,9,15,1,2,2,4,1,7,8,4,0,0,0,1,23,19.5
1,25,9,13,5,7,4,6,1,2,0,2,2,1,0,0,2,1,23,16
1,33,8,16,3,7,5,9,2,2,3,3,6,1,2,0,0,1,23,20.3
0,26,9,11,6,7,3,4,2,2,1,4,5,5,1,0,0,2,23,24.5
1,35,9,14,7,8,2,6,3,4,1,9,10,1,4,0,4,3,23,19.3
1,46,7,24,6,20,1,4,8,10,1,5,6,12,1,2,3,2,23,17.4
1,35,9,14,6,8,3,6,2,2,0,3,3,4,0,0,3,0,23,17.5
1,30,9,15,4,7,5,8,0,1,0,3,3,3,1,0,1,2,23,17.9
1,36,9,16,7,12,2,4,3,3,1,3,4,6,2,1,2,2,23,21.1
0,27,9,14,4,8,5,6,0,0,0,4,4,3,1,1,1,2,23,20
1,37,8,26,8,25,0,1,7,10,2,5,7,2,2,1,1,2,23,12
1,34,8,23,7,16,1,7,6,7,1,1,2,4,1,2,2,3,23,12.7
0,32,9,13,7,8,2,5,3,3,1,1,2,3,0,2,4,1,23,17.6
1,32,9,15,5,8,4,7,1,2,0,5,5,4,0,0,2,3,23,16.8
1,40,10,17,8,14,2,3,1,3,1,4,5,5,1,0,3,5,23,15.7
1,31,9,18,9,18,0,0,5,6,4,10,14,1,3,2,2,4,23,20.9
1,39,11,19,10,17,1,2,0,0,0,4,4,10,1,0,2,4,23,19.7
1,37,8,17,4,8,4,9,3,4,1,9,10,7,0,0,1,3,23,20
